,SubjectID,TestType,TotalTrials,Datestr,TrialNo,TrialStartTime,Correct,ReactionTime_s,HitRT_s,HitMiss,crossChange,crossOnset_s,TrialIdx,Change,TargetOnset,TargetAz,TargetEl,Sources,Mono,sL1,sF1,sL2,sF2,sL3,sF3,sL4,sF4,sL5,sF5,sL6,sF6,sL7,sF7,sL8,sF8,Threshold,Std
3398,32,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-04_13-09-28,199,54:04.5,1,5.261706829071045,0.7977068290710445,1,0,5.894,199,1,4.464,234,-32,5,1,9,15,31,12,22,8,15,2,10,11,20,17,1,17,26,17,23.32,3.247405497351983
3399,32,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-04_13-09-28,200,54:25.0,1,4.936862945556641,0.7238629455566405,1,0,6.329,200,1,4.213,306,32,5,1,25,9,1,12,7,3,3,16,4,6,20,17,26,17,11,17,23.32,3.247405497351983
3400,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,1,04:37.3,1,4.617622137069702,0.4856221370697025,1,0,1.63,1,1,4.132,162,32,8,1,23,10,20,4,26,2,22,5,2,16,16,1,25,6,5,3,15.319999999999999,3.064348878090989
3401,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,2,04:48.0,1,,,2,0,5.75,2,0,4.862,162,-32,7,1,8,10,6,8,13,5,3,2,17,3,30,11,25,6,20,17,15.319999999999999,3.064348878090989
3402,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,3,04:59.2,1,4.974231004714966,0.4582310047149658,1,0,7.189,3,1,4.516,126,56,4,1,28,14,20,3,4,2,24,8,1,17,26,17,11,17,6,17,15.319999999999999,3.064348878090989
3403,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,4,05:09.4,1,,,2,0,2.693,4,0,4.755,126,-56,6,1,3,15,1,3,2,11,4,4,5,1,10,16,20,17,26,17,15.319999999999999,3.064348878090989
3404,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,5,05:20.1,1,5.095319747924805,0.447319748,1,0,3.395,5,1,4.648,36,0,4,1,12,10,22,12,4,2,18,4,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3405,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,6,05:31.1,1,,,2,0,7.258,6,0,4.375,252,0,4,1,18,10,21,6,28,8,29,3,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3406,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,7,05:41.9,1,4.518678903579712,0.4956789035797122,1,0,4.139,7,1,4.023,126,56,7,1,28,7,1,3,2,6,22,16,4,11,18,1,25,2,20,17,15.319999999999999,3.064348878090989
3407,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,8,05:52.1,1,5.0103418827056885,0.421341883,1,0,6.688,8,1,4.589,342,-56,7,1,1,14,12,4,22,5,28,1,17,11,9,12,20,6,1,17,15.319999999999999,3.064348878090989
3408,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,9,06:02.6,1,5.240743876,0.4857438755035401,1,0,4.923,9,1,4.755,234,32,8,1,24,10,31,4,21,1,14,6,7,8,29,11,4,5,24,2,15.319999999999999,3.064348878090989
3409,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,10,06:13.9,1,4.950969934463501,0.5269699344635006,1,0,7.51,10,1,4.424,108,0,6,1,14,7,26,2,2,11,16,12,18,4,20,1,1,17,11,17,15.319999999999999,3.064348878090989
3410,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,11,06:24.4,1,5.251415014266968,0.4574150142669682,1,0,2.291,11,1,4.794,18,-32,4,1,6,15,27,5,29,12,9,11,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3411,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,12,06:35.4,1,,,2,0,7.287,12,0,4.066,90,32,8,1,22,7,1,11,21,12,7,4,16,2,8,5,19,8,9,6,15.319999999999999,3.064348878090989
3412,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,13,06:45.2,1,4.920178174972534,0.571178175,1,0,3.824,13,1,4.349,90,-32,6,1,7,7,11,4,28,6,4,5,18,16,25,8,20,17,1,17,15.319999999999999,3.064348878090989
3413,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,14,06:55.8,1,,,2,0,3.273,14,0,4.706,180,0,5,1,16,9,1,11,14,4,17,16,10,6,20,17,26,17,11,17,15.319999999999999,3.064348878090989
3414,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,15,07:06.3,1,4.501938104629517,0.4749381046295164,1,0,7.527,15,1,4.027,54,-56,5,1,2,9,1,6,3,12,4,5,10,4,20,17,26,17,11,17,15.319999999999999,3.064348878090989
3415,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,16,07:16.2,1,5.627708911895752,0.7437089118957516,1,0,6.414,16,1,4.884,234,-32,5,1,9,7,21,8,14,12,3,2,5,16,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3416,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,17,07:27.0,1,5.267046213150024,0.4110462131500245,1,0,4.872,17,1,4.856,126,-56,6,1,3,15,6,11,12,8,8,4,5,1,10,6,20,17,1,17,15.319999999999999,3.064348878090989
3417,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,18,07:37.9,1,4.571353912353516,0.4223539123535156,1,0,1.5,18,1,4.149,306,32,5,1,25,10,12,3,27,4,28,16,24,11,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3418,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,19,07:48.1,1,4.948907852172852,0.3539078521728518,1,0,3.91,19,1,4.595,252,0,7,1,18,14,21,5,12,2,3,3,8,12,4,4,20,16,1,17,15.319999999999999,3.064348878090989
3419,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,20,07:59.2,1,,,2,0,7.286,20,0,4.747,180,0,4,1,16,15,21,4,13,6,18,2,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3420,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,21,08:10.4,1,,,2,0,2.359,21,0,4.451,234,32,4,1,24,9,6,8,27,11,8,3,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3421,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,22,08:20.5,1,4.876989364624023,0.4909893646240233,1,0,3.662,22,1,4.386,216,0,7,1,17,14,6,12,13,11,14,4,8,2,9,3,20,5,1,17,15.319999999999999,3.064348878090989
3422,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,23,08:30.7,1,,,2,0,2.268,23,0,4.706,90,-32,4,1,7,9,31,11,23,1,10,5,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3423,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,24,08:41.7,1,5.2890260219573975,0.4310260219573978,1,0,4.988,24,1,4.858,36,0,5,1,12,14,14,5,3,1,4,6,30,3,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3424,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,25,08:52.8,1,4.762727261,0.3977272605895994,1,0,4.02,25,1,4.365,180,0,4,1,16,9,20,3,2,4,18,2,1,17,26,17,11,17,6,17,15.319999999999999,3.064348878090989
3425,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,26,09:03.6,1,5.007540941238403,0.4715409412384037,1,0,6.59,26,1,4.536,198,-56,7,1,4,15,6,16,13,1,22,5,15,4,30,12,20,3,1,17,15.319999999999999,3.064348878090989
3426,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,27,09:14.4,1,5.323065280914307,1.0930652809143062,1,0,2.823,27,1,4.23,342,56,8,1,26,7,26,6,3,4,7,12,29,5,4,1,5,2,19,16,15.319999999999999,3.064348878090989
3427,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,28,09:25.1,1,5.530127048492432,0.595127048,1,0,5.426,28,1,4.935,288,0,7,1,19,14,11,8,13,2,14,16,15,4,16,12,24,1,20,17,15.319999999999999,3.064348878090989
3428,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,29,09:35.9,1,,,2,0,5.345,29,0,4.366,234,-32,4,1,9,14,20,2,3,1,4,6,1,17,26,17,11,17,6,17,15.319999999999999,3.064348878090989
3429,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,30,09:46.6,1,,,2,0,7.883,30,0,4.672,180,0,6,1,16,7,21,16,7,12,3,8,24,5,20,4,1,17,26,17,15.319999999999999,3.064348878090989
3430,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,31,09:57.3,1,,,2,0,3.265,31,0,4.031,252,0,8,1,18,9,6,8,26,11,28,12,2,2,4,3,23,5,25,1,15.319999999999999,3.064348878090989
3431,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,32,10:07.5,1,5.366175174713135,0.4311751747131351,1,0,3.618,32,1,4.935,0,90,6,1,31,9,7,12,15,6,8,5,18,3,25,11,20,17,1,17,15.319999999999999,3.064348878090989
3432,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,33,10:18.4,1,,,2,0,1.932,33,0,4.84,18,32,4,1,21,10,7,12,8,8,18,1,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3433,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,34,10:29.5,1,4.658598899841309,0.4295988998413085,1,0,1.825,34,1,4.229,342,56,6,1,26,15,13,4,28,12,8,3,5,16,20,6,1,17,26,17,15.319999999999999,3.064348878090989
3434,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,35,10:40.0,1,4.563122987747192,0.546122988,1,0,2.854,35,1,4.017,306,-32,8,1,10,10,6,4,1,3,28,6,22,5,15,2,17,12,30,8,15.319999999999999,3.064348878090989
3435,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,36,10:49.6,1,,,2,0,7.118,36,0,4.706,126,56,7,1,28,14,6,16,13,11,3,5,4,2,18,8,19,4,20,17,15.319999999999999,3.064348878090989
3436,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,37,11:00.7,1,4.415926933288574,0.3759269332885742,1,0,7.466,37,1,4.04,18,32,8,1,21,14,31,3,28,2,14,6,8,8,17,5,10,4,9,16,15.319999999999999,3.064348878090989
3437,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,38,11:10.5,1,,,2,0,5.975,38,0,4.771,0,90,8,1,31,15,12,11,14,4,2,3,17,8,4,1,19,16,25,5,15.319999999999999,3.064348878090989
3438,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,39,11:21.4,1,5.546286106109619,0.7342861061096189,1,0,3.582,39,1,4.812,36,0,7,1,12,15,1,4,14,16,28,5,16,3,9,6,25,1,20,17,15.319999999999999,3.064348878090989
3439,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,40,11:32.1,1,5.059161901473999,0.4791619014739989,1,0,7.441,40,1,4.58,306,-32,6,1,10,14,6,5,27,2,15,6,23,3,18,1,20,17,1,17,15.319999999999999,3.064348878090989
3440,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,41,11:42.6,1,,,2,0,4.151,41,0,4.77,288,0,7,1,19,15,31,4,27,2,22,12,8,1,29,8,30,6,20,17,15.319999999999999,3.064348878090989
3441,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,42,11:53.4,1,,,2,0,1.441,42,0,4.325,270,-56,7,1,5,9,6,3,13,1,7,6,15,2,4,5,30,4,20,17,15.319999999999999,3.064348878090989
3442,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,43,12:03.6,1,4.708029985427856,0.4420299854278564,1,0,7.439,43,1,4.266,234,-32,4,1,9,9,6,6,13,2,4,1,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3443,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,44,12:13.4,1,,,2,0,6.224,44,0,4.28,252,0,7,1,18,9,26,16,27,4,7,5,28,6,29,11,5,8,20,17,15.319999999999999,3.064348878090989
3444,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,45,12:23.8,1,,,2,0,3.375,45,0,4.254,126,56,4,1,28,14,6,6,29,8,10,2,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3445,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,46,12:34.5,1,4.649269104003906,0.4552691040039063,1,0,2.564,46,1,4.194,90,-32,4,1,7,14,26,2,17,12,24,16,20,17,1,17,11,17,6,17,15.319999999999999,3.064348878090989
3446,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,47,12:44.4,1,,,2,0,2.649,47,0,4.838,198,56,6,1,29,9,21,2,12,5,15,11,30,4,10,8,20,17,1,17,15.319999999999999,3.064348878090989
3447,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,48,12:54.9,1,,,2,0,5.174,48,0,4.725,234,-32,7,1,9,15,26,5,13,1,22,12,15,4,17,8,10,11,20,17,15.319999999999999,3.064348878090989
3448,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,49,13:06.0,1,5.638071775436401,0.8670717754364015,1,0,2.915,49,1,4.771,216,0,5,1,17,9,12,8,22,4,16,12,10,11,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3449,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,50,13:16.7,1,,,2,0,6.665,50,0,4.003,36,0,7,1,12,7,1,4,3,5,23,2,16,16,18,12,19,1,20,17,15.319999999999999,3.064348878090989
3450,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,51,13:26.4,1,,,2,0,7.106,51,0,4.46,72,0,4,1,13,10,1,6,17,4,25,1,20,17,26,17,11,17,6,17,15.319999999999999,3.064348878090989
3451,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,52,13:36.9,1,5.350857973098755,1.0358579730987545,1,0,1.277,52,1,4.315,108,0,5,1,14,7,11,3,8,4,9,1,10,6,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3452,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,53,13:47.0,1,,,2,0,7.861,53,0,4.899,180,0,8,1,16,10,11,8,1,12,27,6,13,2,8,11,9,3,5,16,15.319999999999999,3.064348878090989
3453,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,54,13:58.2,1,5.260861873626709,0.4158618736267092,1,0,1.839,54,1,4.845,18,32,4,1,21,15,28,16,15,2,10,11,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3454,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,55,14:09.4,1,,,2,0,4.914,55,0,4.136,18,-32,4,1,6,15,22,11,16,1,18,4,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3455,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,56,14:19.3,1,,,2,0,5.137,56,0,4.72,54,-56,5,1,2,9,1,2,8,4,9,11,5,1,20,17,26,17,11,17,15.319999999999999,3.064348878090989
3456,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,57,14:30.6,1,,,2,0,3.322,57,0,4.616,108,0,6,1,14,9,21,2,7,16,16,8,9,11,19,3,20,17,1,17,15.319999999999999,3.064348878090989
3457,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,58,14:41.1,1,,,2,0,6.394,58,0,4.542,54,-56,7,1,2,15,31,16,3,8,28,1,17,3,9,6,5,2,20,17,15.319999999999999,3.064348878090989
3458,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,59,14:52.2,1,,,2,0,6.023,59,0,4.166,36,0,5,1,12,7,13,2,23,8,18,6,20,11,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3459,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,60,15:02.6,1,,,2,0,1.731,60,0,4.843,72,0,8,1,13,7,1,2,21,8,7,11,23,6,4,5,25,3,30,12,15.319999999999999,3.064348878090989
3460,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,61,15:45.3,1,,,2,0,5.66,61,0,4.728,126,-56,7,1,3,15,6,8,27,12,8,1,29,3,18,2,5,5,20,17,15.319999999999999,3.064348878090989
3461,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,62,15:55.7,0,0.8248600959777832,,4,0,5.035,62,1,4.68,234,-32,7,1,9,14,11,2,27,11,7,1,8,16,29,3,20,6,1,17,15.319999999999999,3.064348878090989
3462,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,63,16:06.1,1,4.772237062454224,0.5522370624542239,1,0,1.4,63,1,4.22,180,0,8,1,16,9,1,3,26,4,2,5,14,2,8,12,9,8,19,6,15.319999999999999,3.064348878090989
3463,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,64,16:16.5,1,,,2,0,1.828,64,0,4.262,306,32,5,1,25,10,31,12,27,8,28,3,24,2,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3464,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,65,16:26.9,0,0.9010319709777832,,4,0,3.367,65,0,4.089,18,32,8,1,21,7,26,16,2,4,13,5,8,3,4,11,9,1,24,6,15.319999999999999,3.064348878090989
3465,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,66,16:36.9,1,5.336781024932861,0.4577810249328617,1,0,7.414,66,1,4.879,126,-56,7,1,3,9,26,5,12,11,8,1,29,8,9,4,20,2,1,17,15.319999999999999,3.064348878090989
3466,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,67,16:47.4,1,,,2,0,7.355,67,0,4.815,108,0,7,1,14,9,11,16,13,8,8,6,29,12,30,2,25,4,20,17,15.319999999999999,3.064348878090989
3467,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,68,16:58.5,1,,,2,0,1.382,68,0,4.384,306,-32,6,1,10,15,1,4,27,3,15,16,8,5,9,6,20,17,26,17,15.319999999999999,3.064348878090989
3468,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,69,17:09.3,1,5.034787893295288,0.6817878932952883,1,0,7.51,69,1,4.353,180,0,6,1,16,9,26,8,12,12,3,4,5,6,10,16,20,17,1,17,15.319999999999999,3.064348878090989
3469,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,70,17:19.3,0,8.597805023,,4,0,5.449,70,0,4.965,144,0,8,1,15,15,12,1,1,8,27,6,3,3,15,11,18,5,24,12,15.319999999999999,3.064348878090989
3470,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,71,17:30.7,1,5.033528804779053,0.696528805,1,0,7.941,71,1,4.337,108,0,7,1,14,10,1,3,12,1,15,4,29,8,30,6,19,16,20,17,15.319999999999999,3.064348878090989
3471,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,72,17:41.5,1,4.869420051574707,0.3914200515747073,1,0,5.032,72,1,4.478,180,0,5,1,16,14,11,3,7,2,24,8,10,1,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3472,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,73,17:52.5,1,4.912198781967163,0.6011987819671631,1,0,6.297,73,1,4.311,198,56,4,1,29,14,12,1,14,5,18,4,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3473,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,74,18:02.5,1,5.606235027313232,1.089235027313232,1,0,1.979,74,1,4.517,90,-32,8,1,7,15,11,12,1,1,13,6,4,16,16,2,9,8,24,11,15.319999999999999,3.064348878090989
3474,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,75,18:12.6,1,5.304009914398193,0.4660099143981933,1,0,1.89,75,1,4.838,288,0,6,1,19,14,26,2,13,5,14,11,4,4,18,1,20,17,1,17,15.319999999999999,3.064348878090989
3475,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,76,18:23.2,1,,,2,0,1.494,76,0,4.138,108,0,5,1,14,10,6,2,3,3,24,6,30,4,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3476,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,77,18:33.8,1,5.555646896362305,0.625646896,1,0,5.157,77,1,4.93,90,32,8,1,22,14,12,11,20,3,14,1,23,6,8,8,9,4,18,12,15.319999999999999,3.064348878090989
3477,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,78,18:45.2,1,5.560727119445801,0.7247271194458005,1,0,7.542,78,1,4.836,198,56,6,1,29,10,11,8,12,2,3,11,9,3,20,12,1,17,26,17,15.319999999999999,3.064348878090989
3478,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,79,18:55.9,1,,,2,0,1.557,79,0,4.68,162,-32,5,1,8,9,1,3,27,6,9,11,19,8,20,17,26,17,11,17,15.319999999999999,3.064348878090989
3479,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,80,19:17.4,1,,,2,0,7.792,80,0,4.404,216,0,5,1,17,14,11,12,22,5,3,1,10,3,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3480,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,81,19:27.5,1,4.919056177139282,0.4630561771392818,1,0,1.583,81,1,4.456,72,0,4,1,13,15,26,3,15,1,18,11,20,17,1,17,11,17,6,17,15.319999999999999,3.064348878090989
3481,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,82,19:38.3,1,5.807345867156982,1.1463458671569828,1,0,5.163,82,1,4.661,54,-56,6,1,2,14,31,3,28,6,8,12,9,1,25,2,20,17,1,17,15.319999999999999,3.064348878090989
3482,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,83,19:49.2,1,4.9615888595581055,0.6305888595581051,1,0,2.813,83,1,4.331,270,56,5,1,30,10,31,1,13,4,3,8,9,5,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3483,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,84,19:59.5,1,,,2,0,1.332,84,0,4.885,90,-32,8,1,7,14,26,2,6,1,28,16,15,11,23,5,5,3,24,12,15.319999999999999,3.064348878090989
3484,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,85,20:20.8,1,,,2,0,3.878,85,0,4.219,90,-32,6,1,7,9,11,1,3,2,16,11,24,3,20,8,1,17,26,17,15.319999999999999,3.064348878090989
3485,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,86,20:31.2,1,5.343435049057007,0.5264350490570067,1,0,3.86,86,1,4.817,162,-32,5,1,8,15,26,2,7,8,4,11,19,3,20,17,1,17,11,17,15.319999999999999,3.064348878090989
3486,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,87,20:52.7,1,5.335659027099609,0.5426590270996092,1,0,3.643,87,1,4.793,234,32,4,1,24,7,26,16,27,6,23,5,20,17,1,17,11,17,6,17,15.319999999999999,3.064348878090989
3487,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,88,21:13.3,1,,,2,0,4.07,88,0,4.198,0,90,6,1,31,7,12,12,3,4,16,6,30,5,19,16,20,17,1,17,15.319999999999999,3.064348878090989
3488,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,89,21:23.3,1,,,2,0,2.641,89,0,4.182,198,56,4,1,29,14,21,4,27,16,30,2,20,17,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3489,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,90,21:33.5,1,4.832174777984619,0.6021747779846187,1,0,4.793,90,1,4.23,72,0,8,1,13,7,11,3,31,8,28,12,17,1,29,11,10,2,24,6,15.319999999999999,3.064348878090989
3490,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,91,21:55.4,1,,,2,0,6.147,91,0,4.227,162,32,8,1,23,7,11,5,6,12,2,6,28,11,15,3,19,8,10,4,15.319999999999999,3.064348878090989
3491,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,92,22:06.1,1,,,2,0,6.73,92,0,4.404,252,0,6,1,18,9,21,5,22,6,28,1,16,8,10,11,20,17,1,17,15.319999999999999,3.064348878090989
3492,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,93,22:17.1,1,,,2,0,6.873,93,0,4.889,342,56,8,1,26,9,31,3,28,11,3,8,23,1,29,16,24,2,5,5,15.319999999999999,3.064348878090989
3493,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,94,22:39.2,1,,,2,0,2.878,94,0,4.537,288,0,6,1,19,14,11,16,13,11,28,8,4,2,24,12,20,17,1,17,15.319999999999999,3.064348878090989
3494,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,95,22:49.5,1,4.724684953689575,0.5806849536895751,1,0,6.541,95,1,4.144,252,0,8,1,18,9,11,11,6,16,14,5,7,3,15,12,23,4,30,8,15.319999999999999,3.064348878090989
3495,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,96,23:10.2,1,,,2,0,5.63,96,0,4.305,0,0,5,1,11,15,22,3,23,16,4,11,20,5,1,17,26,17,11,17,15.319999999999999,3.064348878090989
3496,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,97,23:20.4,1,5.086350202560425,0.5743502025604252,1,0,4.764,97,1,4.512,0,0,5,1,11,9,7,11,3,6,17,8,10,5,20,17,1,17,26,17,15.319999999999999,3.064348878090989
3497,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,98,23:31.1,1,,,2,0,5.039,98,0,4.482,234,-32,5,1,9,14,11,2,13,16,3,8,20,6,1,17,26,17,6,17,15.319999999999999,3.064348878090989
3498,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,99,24:02.3,1,,,2,0,6.934,99,0,4.829,54,-56,6,1,2,9,31,11,3,12,23,1,9,2,10,5,20,17,1,17,15.319999999999999,3.064348878090989
3499,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,100,25:28.0,1,,,2,0,1.938,100,0,4.989,270,56,5,1,30,15,26,12,14,3,8,6,24,8,20,17,1,17,11,17,15.319999999999999,3.064348878090989
3500,31,Behaviour_MultipleSources_MonoSpatialised,200,2023-10-05_13-03-07,101,27:16.6,1,,,2,0,2.451,101,0,4.406,234,32,6,0,24,10,21,12,22,2,28,16,29,8,25,5,20,17,1,17,15.319999999999999,3.064348878090989
