,SubjectID,TestType,Datestr,TrialNo,TrialStartTime,Correct,ReactionTime_s,HitRT_s,HitMiss,crossChange,crossOnset_s,index,TrialIdx,Change,TargetOnset,TargetAz,TargetEl,Sources,sL1,sF1,sL2,sF2,sL3,sF3,sL4,sF4,sL5,sF5,sL6,sF6,sL7,sF7,sL8,sF8,TargetSource
4665,31,Behaviour_MultipleSources,2023-11-14_14-04-06,166,34:47.9,1,,,2,0,5.838,0,166,0,4.453,0,0,4,11,14,28,12,29,3,24,16,20,17,1,17,26,17,11,17,front
4666,31,Behaviour_MultipleSources,2023-11-14_14-04-06,167,34:58.8,1,5.090358972549439,0.7423589725494386,1,0,5.711,0,167,1,4.348,0,90,7,31,7,27,5,22,8,28,6,4,4,18,12,5,11,20,17,top
4667,31,Behaviour_MultipleSources,2023-11-14_14-04-06,168,35:08.8,1,,,2,0,2.044,0,168,0,4.036,0,0,4,11,9,14,8,15,3,25,6,20,17,1,17,26,17,11,17,front
4668,31,Behaviour_MultipleSources,2023-11-14_14-04-06,169,35:19.0,1,4.941176891326904,0.738176891,1,0,3.172,0,169,1,4.203,0,0,6,11,15,12,1,15,12,4,6,24,16,25,5,20,17,1,17,front
4669,31,Behaviour_MultipleSources,2023-11-14_14-04-06,170,35:29.3,1,,,2,0,7.419,0,170,0,4.339,0,0,6,11,9,13,16,14,12,4,1,30,3,10,8,20,17,1,17,front
4670,31,Behaviour_MultipleSources,2023-11-14_14-04-06,171,36:18.5,1,,,2,0,4.334,0,171,0,4.555,0,90,4,31,10,7,3,17,11,19,5,20,17,1,17,26,17,11,17,top
4671,31,Behaviour_MultipleSources,2023-11-14_14-04-06,172,36:29.5,1,,,2,0,6.213,0,172,0,4.97,180,0,6,16,10,1,6,2,3,15,16,30,4,25,1,20,17,26,17,back
4672,31,Behaviour_MultipleSources,2023-11-14_14-04-06,173,36:40.7,1,5.517710208892822,0.806710209,1,0,3.64,0,173,1,4.711,180,0,7,16,10,21,5,2,6,7,1,28,12,9,3,5,4,20,17,back
4673,31,Behaviour_MultipleSources,2023-11-14_14-04-06,174,36:51.0,1,,,2,0,6.431,0,174,0,4.99,180,0,7,16,14,6,8,2,1,3,6,28,2,30,4,20,3,1,17,back
4674,31,Behaviour_MultipleSources,2023-11-14_14-04-06,175,37:01.6,1,,,2,0,3.555,0,175,0,4.48,0,0,8,11,7,6,8,7,3,2,6,4,2,15,16,18,12,24,5,front
4675,31,Behaviour_MultipleSources,2023-11-14_14-04-06,176,37:11.9,1,5.695801019668579,1.0018010196685792,1,0,4.804,0,176,1,4.694,180,0,7,16,7,21,2,13,1,22,16,28,4,18,5,10,8,20,17,back
4676,31,Behaviour_MultipleSources,2023-11-14_14-04-06,177,37:22.8,1,5.545512914657593,1.2425129146575928,1,0,5.872,0,177,1,4.303,0,0,4,11,10,7,8,4,2,10,4,20,17,1,17,26,17,11,17,front
4677,31,Behaviour_MultipleSources,2023-11-14_14-04-06,178,37:32.7,1,5.236361980438232,0.7703619804382322,1,0,7.248,0,178,1,4.466,0,90,5,31,15,7,16,28,1,4,4,30,8,20,17,1,17,26,17,top
4678,31,Behaviour_MultipleSources,2023-11-14_14-04-06,179,37:43.6,1,5.780743837356567,0.7957438373565671,1,0,2.871,0,179,1,4.985,0,90,7,31,14,27,1,14,2,28,11,29,6,18,12,5,5,20,17,top
4679,31,Behaviour_MultipleSources,2023-11-14_14-04-06,180,37:54.6,1,5.649522304534912,0.960522305,1,0,5.023,0,180,1,4.689,72,0,6,13,10,11,1,14,12,23,6,24,4,20,2,1,17,26,17,right
4680,31,Behaviour_MultipleSources,2023-11-14_14-04-06,181,38:05.6,1,5.383278131484985,0.7442781314849851,1,0,4.262,0,181,1,4.639,252,0,8,18,14,6,1,31,16,2,11,14,5,8,12,4,3,18,6,left
4681,31,Behaviour_MultipleSources,2023-11-14_14-04-06,182,38:16.4,1,,,2,0,3.13,0,182,0,4.991,252,0,8,18,14,1,4,11,12,3,1,13,11,29,6,4,5,10,3,left
4682,31,Behaviour_MultipleSources,2023-11-14_14-04-06,183,38:27.6,1,5.078468084335327,1.0154680843353274,1,0,2.771,0,183,1,4.063,252,0,4,18,15,1,12,13,1,4,2,20,17,26,17,11,17,6,17,left
4683,31,Behaviour_MultipleSources,2023-11-14_14-04-06,184,38:37.4,1,4.9896509647369385,0.9666509647369388,1,0,5.442,0,184,1,4.023,252,0,5,18,9,26,2,14,8,8,1,19,6,20,17,1,17,11,17,left
4684,31,Behaviour_MultipleSources,2023-11-14_14-04-06,185,38:47.1,1,5.668508768081665,1.2025087680816648,1,0,7.329,0,185,1,4.466,252,0,8,18,10,31,16,20,1,3,2,27,6,8,4,29,12,24,8,left
4685,31,Behaviour_MultipleSources,2023-11-14_14-04-06,186,38:57.4,1,,,2,0,7.77,0,186,0,4.987,0,0,6,11,10,13,3,3,12,16,16,17,5,25,4,20,17,1,17,front
4686,31,Behaviour_MultipleSources,2023-11-14_14-04-06,187,39:08.1,1,5.532897949,0.822897949,1,0,7.243,0,187,1,4.71,0,90,6,31,7,22,8,14,1,23,6,30,2,19,12,20,17,1,17,top
4687,31,Behaviour_MultipleSources,2023-11-14_14-04-06,188,39:18.9,1,6.218287944793701,1.5122879447937008,1,0,6.533,0,188,1,4.706,0,0,4,11,14,13,6,23,1,24,2,20,17,1,17,26,17,11,17,front
4688,31,Behaviour_MultipleSources,2023-11-14_14-04-06,189,39:29.8,1,4.962836980819702,0.9378369808197018,1,0,3.974,0,189,1,4.025,0,90,7,31,10,2,1,14,2,23,16,17,5,18,6,25,3,20,17,top
4689,31,Behaviour_MultipleSources,2023-11-14_14-04-06,190,39:40.4,1,,,2,0,6.054,0,190,0,4.852,0,0,8,11,10,31,4,22,3,13,16,29,2,23,11,9,12,18,8,front
4690,31,Behaviour_MultipleSources,2023-11-14_14-04-06,191,39:51.6,1,,,2,0,1.681,0,191,0,4.172,252,0,5,18,9,6,11,22,1,28,2,30,5,20,17,1,17,26,17,left
4691,31,Behaviour_MultipleSources,2023-11-14_14-04-06,192,40:01.5,1,,,2,0,3.747,0,192,0,4.637,180,0,5,16,7,31,6,22,5,24,3,5,8,20,17,1,17,26,17,back
4692,31,Behaviour_MultipleSources,2023-11-14_14-04-06,193,40:12.5,1,5.7214319705963135,1.4334319705963132,1,0,3.079,0,193,1,4.288,252,0,6,18,15,6,11,7,8,15,2,8,12,19,6,20,17,1,17,left
4693,31,Behaviour_MultipleSources,2023-11-14_14-04-06,194,40:23.3,1,,,2,0,5.938,0,194,0,4.249,180,0,8,16,14,26,8,31,6,13,2,14,1,17,11,30,3,18,4,back
4694,31,Behaviour_MultipleSources,2023-11-14_14-04-06,195,40:34.0,1,5.748787879943848,0.97878788,1,0,4.897,0,195,1,4.77,180,0,5,16,15,6,2,13,12,24,16,30,6,20,17,1,17,26,17,back
4695,31,Behaviour_MultipleSources,2023-11-14_14-04-06,196,40:44.7,1,,,2,0,3.966,0,196,0,4.822,0,90,7,31,15,12,1,14,12,23,8,29,5,24,11,25,6,20,17,top
4696,31,Behaviour_MultipleSources,2023-11-14_14-04-06,197,40:56.0,1,5.376371145248413,0.5743711452484135,1,0,6.657,0,197,1,4.802,72,0,4,13,14,31,3,8,6,10,8,20,17,1,17,26,17,11,17,right
4697,31,Behaviour_MultipleSources,2023-11-14_14-04-06,198,41:06.8,1,5.068061113357544,0.6060611133575442,1,0,7.866,0,198,1,4.462,0,90,4,31,7,3,2,23,6,5,12,20,17,1,17,26,17,11,17,top
4698,31,Behaviour_MultipleSources,2023-11-14_14-04-06,199,41:17.5,1,5.018971920013428,0.67397192,1,0,7.588,0,199,1,4.345,180,0,5,16,10,21,1,13,6,18,12,10,8,20,17,1,17,26,17,back
4699,31,Behaviour_MultipleSources,2023-11-14_14-04-06,200,41:28.1,1,,,2,0,6.202,0,200,0,4.135,180,0,8,16,9,31,3,26,16,27,1,14,5,16,11,5,4,30,12,back
4700,31,Behaviour_MultipleSources,2023-11-14_14-04-06,201,41:38.0,1,,,2,0,3.837,0,201,0,4.737,0,0,5,11,9,13,5,8,3,29,11,30,16,20,17,1,17,26,17,front
4701,31,Behaviour_MultipleSources,2023-11-14_14-04-06,202,41:49.2,1,5.508474826812744,0.6264748268127445,1,0,6.755,0,202,1,4.882,252,0,6,18,10,31,1,22,6,28,11,23,2,25,8,20,17,1,17,left
4702,31,Behaviour_MultipleSources,2023-11-14_14-04-06,203,41:59.6,1,5.848120927810669,1.351120927810669,1,0,4.882,0,203,1,4.497,0,90,8,31,7,21,5,3,1,13,8,29,4,23,6,30,3,9,2,top
4703,31,Behaviour_MultipleSources,2023-11-14_14-04-06,204,42:10.6,1,,,2,0,3.553,0,204,0,4.586,72,0,4,13,15,11,2,29,8,5,4,20,17,1,17,26,17,6,17,right
4704,31,Behaviour_MultipleSources,2023-11-14_14-04-06,205,42:20.9,1,,,2,0,3.683,0,205,0,4.369,252,0,8,18,10,11,2,12,16,22,3,28,4,29,6,23,5,10,11,left
4705,31,Behaviour_MultipleSources,2023-11-14_14-04-06,206,42:31.1,1,5.457180976867676,1.0581809768676758,1,0,1.224,0,206,1,4.399,252,0,4,18,7,1,16,27,4,29,1,20,17,26,17,11,17,6,17,left
4706,31,Behaviour_MultipleSources,2023-11-14_14-04-06,207,42:41.5,1,,,2,0,2.568,0,207,0,4.892,180,0,8,16,10,31,12,11,6,3,2,22,3,23,4,5,5,30,1,back
4707,31,Behaviour_MultipleSources,2023-11-14_14-04-06,208,42:53.0,1,5.269375801086426,0.8663758010864262,1,0,1.008,0,208,1,4.403,180,0,4,16,15,6,2,2,1,25,8,20,17,1,17,26,17,11,17,back
4708,31,Behaviour_MultipleSources,2023-11-14_14-04-06,209,43:03.2,1,6.990949869155884,2.044949869155884,1,0,1.82,0,209,1,4.946,252,0,4,18,14,12,6,2,1,4,12,20,17,1,17,26,17,11,17,left
4709,31,Behaviour_MultipleSources,2023-11-14_14-04-06,210,43:14.6,1,7.640875816345215,2.9348758163452144,1,0,3.649,0,210,1,4.706,180,0,4,16,9,12,1,7,5,5,12,20,17,1,17,26,17,11,17,back
4710,31,Behaviour_MultipleSources,2023-11-14_14-04-06,211,43:25.3,1,5.003120899,0.9501208992004396,1,0,3.219,0,211,1,4.053,72,0,4,13,7,31,8,23,2,25,3,20,17,1,17,26,17,11,17,right
4711,31,Behaviour_MultipleSources,2023-11-14_14-04-06,212,43:35.0,1,,,2,0,7.467,0,212,0,4.54,180,0,6,16,14,31,5,13,4,14,3,9,8,10,1,20,17,1,17,back
4712,31,Behaviour_MultipleSources,2023-11-14_14-04-06,213,43:45.6,1,4.654646873474121,0.542646873,1,0,6.348,0,213,1,4.112,72,0,7,13,9,31,16,22,5,8,6,16,12,9,11,5,2,20,17,right
4713,31,Behaviour_MultipleSources,2023-11-14_14-04-06,214,43:56.1,1,5.855898141860962,0.8758981418609615,1,0,6.247,0,214,1,4.98,0,90,4,31,9,7,5,16,1,18,3,20,17,1,17,26,17,11,17,top
4714,31,Behaviour_MultipleSources,2023-11-14_14-04-06,215,44:06.7,1,5.530210018157959,1.3162100181579586,1,0,7.16,0,215,1,4.214,0,0,8,11,7,26,3,27,1,7,6,4,5,29,2,9,16,18,12,front
4715,31,Behaviour_MultipleSources,2023-11-14_14-04-06,216,44:17.4,1,5.641828775405884,0.7538287754058839,1,0,3.674,0,216,1,4.888,252,0,4,18,10,12,16,14,6,4,12,20,17,1,17,26,17,11,17,left
4716,31,Behaviour_MultipleSources,2023-11-14_14-04-06,217,44:28.0,1,5.412395000457764,1.0813950004577633,1,0,1.265,0,217,1,4.331,252,0,7,18,7,31,6,2,3,7,5,28,16,29,12,20,11,1,17,left
4717,31,Behaviour_MultipleSources,2023-11-14_14-04-06,218,44:38.6,1,,,2,0,6.011,0,218,0,4.995,180,0,7,16,10,11,16,2,6,7,12,8,5,30,3,5,2,20,17,back
4718,31,Behaviour_MultipleSources,2023-11-14_14-04-06,219,44:49.4,1,5.370848178863525,0.7468481788635257,1,0,7.506,0,219,1,4.624,0,0,7,11,7,2,16,7,6,8,11,4,12,18,5,10,2,20,17,front
4719,31,Behaviour_MultipleSources,2023-11-14_14-04-06,220,45:00.5,1,5.649502992630005,0.7525029926300046,1,0,7.188,0,220,1,4.897,180,0,7,16,14,26,6,2,16,7,11,28,2,9,4,5,8,20,17,back
4720,31,Behaviour_MultipleSources,2023-11-14_14-04-06,221,45:11.1,1,5.947583913803101,1.4605839138031005,1,0,7.363,0,221,1,4.487,0,0,5,11,7,22,11,15,8,29,6,30,3,20,17,1,17,26,17,front
4721,31,Behaviour_MultipleSources,2023-11-14_14-04-06,222,45:21.5,1,5.647863149642944,0.8348631496429446,1,0,2.71,0,222,1,4.813,180,0,7,16,15,31,11,13,8,3,3,15,5,9,12,20,2,1,17,back
4722,31,Behaviour_MultipleSources,2023-11-14_14-04-06,223,45:32.6,1,5.551237106323242,1.404237106323242,1,0,1.177,0,223,1,4.147,252,0,8,18,9,11,2,21,8,2,3,7,11,29,12,23,5,24,16,left
4723,31,Behaviour_MultipleSources,2023-11-14_14-04-06,224,45:42.6,1,5.5123560428619385,1.2323560428619382,1,0,7.815,0,224,1,4.28,252,0,5,18,10,26,11,14,8,3,16,19,4,20,17,1,17,11,17,left
4724,31,Behaviour_MultipleSources,2023-11-14_14-04-06,225,45:52.6,1,,,2,0,6.81,0,225,0,4.851,72,0,8,13,15,31,1,20,2,22,3,23,6,29,5,5,11,9,16,right
4725,31,Behaviour_MultipleSources,2023-11-14_14-04-06,226,46:03.8,1,,,2,0,1.688,0,226,0,4.595,72,0,7,13,7,11,4,22,5,28,11,17,1,24,12,20,6,1,17,right
4726,31,Behaviour_MultipleSources,2023-11-14_14-04-06,227,46:14.3,1,,,2,0,2.16,0,227,0,4.769,0,90,5,31,14,27,11,8,1,24,3,25,2,20,17,1,17,26,17,top
4727,31,Behaviour_MultipleSources,2023-11-14_14-04-06,228,46:25.1,1,5.603240966796875,0.9342409667968754,1,0,7.275,0,228,1,4.669,0,0,6,11,9,7,8,14,3,23,2,24,6,25,5,20,17,1,17,front
4728,31,Behaviour_MultipleSources,2023-11-14_14-04-06,229,46:35.7,1,,,2,0,6.154,0,229,0,4.497,252,0,4,18,10,26,1,3,3,15,8,20,17,1,17,11,17,6,17,left
4729,31,Behaviour_MultipleSources,2023-11-14_14-04-06,230,46:46.6,1,4.944336891174316,0.7013368911743161,1,0,2.09,0,230,1,4.243,0,90,4,31,10,22,4,15,11,18,2,20,17,1,17,26,17,11,17,top
4730,31,Behaviour_MultipleSources,2023-11-14_14-04-06,231,46:56.9,1,5.116070985794067,0.8290709857940675,1,0,7.295,0,231,1,4.287,252,0,8,18,15,6,12,11,3,13,11,28,2,17,5,4,8,9,16,left
4731,31,Behaviour_MultipleSources,2023-11-14_14-04-06,232,47:06.9,1,4.910064935684204,0.798064936,1,0,6.486,0,232,1,4.112,252,0,5,18,7,31,6,13,8,28,5,20,3,1,17,26,17,11,17,left
4732,31,Behaviour_MultipleSources,2023-11-14_14-04-06,233,47:17.3,1,6.0151472091674805,1.114147209167481,1,0,1.696,0,233,1,4.901,0,90,6,31,14,27,11,14,1,29,12,17,5,20,4,1,17,26,17,top
4733,31,Behaviour_MultipleSources,2023-11-14_14-04-06,234,47:27.8,1,4.767453908920288,0.5334539089202881,1,0,1.22,0,234,1,4.234,72,0,7,13,10,26,16,22,1,23,6,16,11,18,2,5,3,20,17,right
4734,31,Behaviour_MultipleSources,2023-11-14_14-04-06,235,47:37.7,1,,,2,0,5.836,0,235,0,4.364,72,0,7,13,14,11,3,7,2,15,8,29,5,18,16,20,6,1,17,right
4735,31,Behaviour_MultipleSources,2023-11-14_14-04-06,236,47:48.5,1,,,2,0,2.812,0,236,0,4.678,72,0,6,13,7,6,8,28,3,16,5,18,4,10,6,20,17,1,17,right
4736,31,Behaviour_MultipleSources,2023-11-14_14-04-06,237,47:58.9,1,5.935984134674072,0.9569841346740722,1,0,5.179,0,237,1,4.979,180,0,6,16,14,1,11,13,3,15,16,24,6,19,12,20,17,26,17,back
4737,31,Behaviour_MultipleSources,2023-11-14_14-04-06,238,48:10.4,1,5.484946012496948,0.7409460124969485,1,0,7.182,0,238,1,4.744,252,0,7,18,15,6,12,27,5,3,6,28,16,4,3,19,4,20,17,left
4738,31,Behaviour_MultipleSources,2023-11-14_14-04-06,239,48:21.6,1,,,2,0,4.999,0,239,0,4.709,0,90,7,31,9,13,1,7,5,28,4,16,16,18,3,19,8,20,17,top
4739,31,Behaviour_MultipleSources,2023-11-14_14-04-06,240,48:32.1,1,,,2,0,6.104,0,240,0,4.994,0,90,8,31,14,12,11,3,5,7,12,15,2,23,4,24,16,5,6,top
4740,31,Behaviour_MultipleSources,2023-11-14_14-04-06,241,48:43.4,1,4.856859207,0.810859207,1,0,2.388,0,241,1,4.046,72,0,7,13,7,26,16,7,2,28,6,29,8,18,1,5,11,20,17,right
4741,31,Behaviour_MultipleSources,2023-11-14_14-04-06,242,48:53.5,1,6.018972158432007,1.7519721584320065,1,0,1.843,0,242,1,4.267,180,0,5,16,14,6,5,13,11,17,12,10,2,20,17,1,17,26,17,back
4742,31,Behaviour_MultipleSources,2023-11-14_14-04-06,243,49:04.3,0,,,3,0,2.596,0,243,1,4.189,180,0,8,16,14,11,12,26,4,2,1,3,8,23,6,30,2,18,16,back
4743,31,Behaviour_MultipleSources,2023-11-14_14-04-06,244,49:14.2,1,5.210951805114746,0.9189518051147464,1,0,2.629,0,244,1,4.292,0,0,8,11,9,20,8,22,12,28,3,4,1,16,11,18,4,5,5,front
4744,31,Behaviour_MultipleSources,2023-11-14_14-04-06,245,49:24.2,1,5.371179103851318,1.229179103851318,1,0,2.546,0,245,1,4.142,252,0,5,18,15,26,4,22,11,23,8,30,3,20,17,1,17,11,17,left
4745,31,Behaviour_MultipleSources,2023-11-14_14-04-06,246,49:34.4,1,,,2,0,4.237,0,246,0,4.217,72,0,5,13,7,31,3,8,12,29,4,30,8,20,17,1,17,26,17,right
4746,31,Behaviour_MultipleSources,2023-11-14_14-04-06,247,49:44.6,1,5.870997905731201,1.1819979057312011,1,0,6.392,0,247,1,4.689,0,90,5,31,7,13,4,16,6,4,8,19,12,20,17,1,17,26,17,top
4747,31,Behaviour_MultipleSources,2023-11-14_14-04-06,248,49:54.9,1,,,2,0,5.944,0,248,0,4.204,72,0,7,13,10,11,5,14,12,8,4,16,6,30,8,25,16,20,17,right
4748,31,Behaviour_MultipleSources,2023-11-14_14-04-06,249,50:04.8,1,,,2,0,4.204,0,249,0,4.923,180,0,6,16,7,31,5,13,16,14,6,17,2,10,1,20,17,1,17,back
4749,31,Behaviour_MultipleSources,2023-11-14_14-04-06,250,50:16.1,1,,,2,0,1.252,0,250,0,4.391,0,0,5,11,14,14,4,3,12,17,11,25,1,20,17,1,17,26,17,front
4750,51,Behaviour_MultipleSources,2023-11-15_09-19-17,1,21:10.1,1,,,2,0,4.901,0,1,0,4.245,252,0,8,18,7,20,5,21,11,13,4,22,12,8,16,29,6,9,1,left
4751,51,Behaviour_MultipleSources,2023-11-15_09-19-17,2,21:20.8,1,5.239206075668335,0.7362060756683348,1,0,4.809,0,2,1,4.503,72,0,4,13,7,6,8,4,5,5,1,20,17,1,17,26,17,11,17,right
4752,51,Behaviour_MultipleSources,2023-11-15_09-19-17,3,21:31.7,1,,,2,0,6.523,0,3,0,4.574,0,0,4,11,10,2,6,16,16,25,8,20,17,1,17,26,17,11,17,front
4753,51,Behaviour_MultipleSources,2023-11-15_09-19-17,4,21:42.1,1,5.153776168823242,0.7657761688232423,1,0,2.684,0,4,1,4.388,0,0,7,11,7,13,3,7,6,28,8,4,16,24,1,20,12,1,17,front
4754,51,Behaviour_MultipleSources,2023-11-15_09-19-17,5,21:52.1,1,4.933279037475586,0.6372790374755857,1,0,7.321,0,5,1,4.296,72,0,7,13,14,1,2,22,16,23,1,29,12,24,3,10,5,20,17,right
4755,51,Behaviour_MultipleSources,2023-11-15_09-19-17,6,22:02.5,1,,,2,0,2.659,0,6,0,4.039,0,0,8,11,14,11,16,3,11,7,6,16,4,15,5,5,12,19,8,front
4756,51,Behaviour_MultipleSources,2023-11-15_09-19-17,7,22:12.6,1,4.869717836380005,0.6747178363800046,1,0,4.47,0,7,1,4.195,72,0,6,13,10,26,2,15,3,23,5,24,6,20,4,1,17,11,17,right
4757,51,Behaviour_MultipleSources,2023-11-15_09-19-17,8,22:23.0,1,5.2980828285217285,0.7170828285217281,1,0,1.3,0,8,1,4.581,180,0,4,16,7,21,3,27,1,25,16,20,17,1,17,26,17,11,17,back
4758,51,Behaviour_MultipleSources,2023-11-15_09-19-17,9,22:34.0,1,,,2,0,2.588,0,9,0,4.57,180,0,6,16,10,26,11,22,8,15,5,18,3,20,2,1,17,11,17,back
4759,51,Behaviour_MultipleSources,2023-11-15_09-19-17,10,22:44.2,1,,,2,0,6.368,0,10,0,4.143,0,90,7,31,15,12,1,14,16,15,4,4,11,18,12,5,2,20,17,top
4760,51,Behaviour_MultipleSources,2023-11-15_09-19-17,11,22:54.0,1,4.673782110214233,0.5357821102142335,1,0,7.423,0,11,1,4.138,0,0,8,11,14,31,16,2,1,14,6,23,5,16,8,5,12,24,2,front
4761,51,Behaviour_MultipleSources,2023-11-15_09-19-17,12,23:04.1,1,4.994952917098999,0.5079529170989989,1,0,2.544,0,12,1,4.487,252,0,6,18,9,26,2,12,12,15,6,23,3,25,4,20,17,1,17,left
4762,51,Behaviour_MultipleSources,2023-11-15_09-19-17,13,23:14.4,1,5.537669658660889,0.6606696586608889,1,0,3.21,0,13,1,4.877,0,90,6,31,7,7,1,3,3,16,12,24,4,10,5,20,17,1,17,top
4763,51,Behaviour_MultipleSources,2023-11-15_09-19-17,14,23:25.4,1,5.643255949020386,1.3532559490203857,1,0,4.347,0,14,1,4.29,0,0,5,11,14,27,16,3,3,4,12,30,1,20,17,1,17,26,17,front
4764,51,Behaviour_MultipleSources,2023-11-15_09-19-17,15,23:35.9,0,8.444730758666992,,4,0,1.209,0,15,0,4.664,0,90,7,31,10,12,6,7,11,8,12,17,3,18,8,25,4,20,17,top
4765,51,Behaviour_MultipleSources,2023-11-15_09-19-17,16,23:46.9,1,,,2,0,7.057,0,16,0,4.907,0,0,6,11,7,13,2,14,8,29,1,9,11,19,12,20,17,1,17,front
4766,51,Behaviour_MultipleSources,2023-11-15_09-19-17,17,23:58.1,1,,,2,0,2.286,0,17,0,4.173,0,90,6,31,9,7,8,3,2,29,6,18,4,19,3,20,17,1,17,top
4767,51,Behaviour_MultipleSources,2023-11-15_09-19-17,18,24:08.0,1,,,2,0,5.543,0,18,0,4.434,180,0,8,16,15,6,6,21,5,28,16,14,8,8,4,19,2,25,12,back
4768,51,Behaviour_MultipleSources,2023-11-15_09-19-17,19,24:18.8,1,5.559218883514404,0.5852188835144041,1,0,2.162,0,19,1,4.974,0,0,5,11,10,7,11,28,2,29,12,30,8,20,17,1,17,26,17,front
4769,51,Behaviour_MultipleSources,2023-11-15_09-19-17,20,24:29.6,1,,,2,0,5.803,0,20,0,4.078,0,0,5,11,7,2,5,16,6,9,3,20,2,1,17,26,17,11,17,front
4770,51,Behaviour_MultipleSources,2023-11-15_09-19-17,21,24:39.8,1,4.961381912231445,0.6793819122314453,1,0,4.652,0,21,1,4.282,0,90,6,31,14,2,11,28,12,23,4,24,2,25,8,20,17,1,17,top
4771,51,Behaviour_MultipleSources,2023-11-15_09-19-17,22,24:50.1,1,,,2,0,5.697,0,22,0,4.35,0,90,5,31,7,7,12,23,5,24,4,5,1,20,17,1,17,26,17,top
4772,51,Behaviour_MultipleSources,2023-11-15_09-19-17,23,25:00.5,1,5.227468013763428,0.8524680137634277,1,0,1.298,0,23,1,4.375,0,90,8,31,14,11,16,28,2,3,11,23,8,16,12,30,6,5,5,top
4773,51,Behaviour_MultipleSources,2023-11-15_09-19-17,24,25:10.9,1,5.803371906280518,1.115371906280518,1,0,2.395,0,24,1,4.688,180,0,8,16,7,21,1,1,2,27,16,2,6,23,11,18,8,19,4,back
4774,51,Behaviour_MultipleSources,2023-11-15_09-19-17,25,25:21.5,1,,,2,0,2.406,0,25,0,4.026,72,0,8,13,14,12,11,31,12,28,8,16,4,29,3,18,1,9,16,right
4775,51,Behaviour_MultipleSources,2023-11-15_09-19-17,26,25:32.0,1,,,2,0,2.552,0,26,0,4.735,0,90,8,31,7,12,1,28,8,27,3,15,11,17,5,19,6,10,4,top
4776,51,Behaviour_MultipleSources,2023-11-15_09-19-17,27,25:42.6,1,,,2,0,3.67,0,27,0,4.1,180,0,7,16,14,6,1,27,12,7,3,8,5,18,6,5,8,20,17,back
4777,51,Behaviour_MultipleSources,2023-11-15_09-19-17,28,25:52.8,1,5.741381883621216,0.7903818836212162,1,0,7.537,0,28,1,4.951,252,0,8,18,9,11,2,6,8,28,16,14,12,16,4,17,3,5,1,left
4778,51,Behaviour_MultipleSources,2023-11-15_09-19-17,29,26:04.0,1,5.382314682006836,1.0143146820068356,1,0,3.016,0,29,1,4.368,0,90,7,31,9,13,3,22,4,8,12,4,8,9,5,10,2,20,17,top
4779,51,Behaviour_MultipleSources,2023-11-15_09-19-17,30,26:14.5,1,,,2,0,1.843,0,30,0,4.616,72,0,5,13,9,6,8,28,11,29,16,30,2,20,17,1,17,26,17,right
4780,51,Behaviour_MultipleSources,2023-11-15_09-19-17,31,26:24.9,1,,,2,0,3.122,0,31,0,4.935,0,0,6,11,10,13,5,3,16,23,4,9,6,20,11,1,17,26,17,front
4781,51,Behaviour_MultipleSources,2023-11-15_09-19-17,32,26:35.8,0,3.754744052886963,,4,0,2.177,0,32,0,4.582,252,0,8,18,15,11,8,12,11,7,3,13,1,17,6,15,2,5,5,left
4782,51,Behaviour_MultipleSources,2023-11-15_09-19-17,33,26:46.9,1,,,2,0,7.972,0,33,0,4.832,0,90,6,31,10,22,3,28,4,16,1,18,8,19,16,20,17,1,17,top
4783,51,Behaviour_MultipleSources,2023-11-15_09-19-17,34,26:57.5,1,4.933651924133301,0.7616519241333011,1,0,2.729,0,34,1,4.172,0,0,8,11,10,21,16,2,8,7,12,8,11,23,3,30,5,25,6,front
4784,51,Behaviour_MultipleSources,2023-11-15_09-19-17,35,27:07.4,1,6.578482151031494,2.2334821510314944,1,0,6.918,0,35,1,4.345,0,90,8,31,7,20,12,22,11,27,8,23,5,4,2,18,4,25,6,top
4785,51,Behaviour_MultipleSources,2023-11-15_09-19-17,36,27:17.8,1,4.962083817,0.7010838165283202,1,0,1.69,0,36,1,4.261,252,0,5,18,15,6,12,13,11,28,5,30,16,20,17,1,17,26,17,left
4786,51,Behaviour_MultipleSources,2023-11-15_09-19-17,37,27:28.4,1,,,2,0,2.874,0,37,0,4.051,0,90,4,31,10,3,5,29,12,5,4,20,17,1,17,26,17,11,17,top
4787,51,Behaviour_MultipleSources,2023-11-15_09-19-17,38,27:38.1,1,5.134427785873413,0.6884277858734134,1,0,7.869,0,38,1,4.446,0,0,7,11,10,27,2,7,5,8,6,4,11,30,4,25,1,20,17,front
4788,51,Behaviour_MultipleSources,2023-11-15_09-19-17,39,27:48.1,1,,,2,0,1.127,0,39,0,4.778,180,0,6,16,9,31,5,22,4,15,11,9,8,10,1,20,17,1,17,back
4789,51,Behaviour_MultipleSources,2023-11-15_09-19-17,40,27:59.1,1,5.548455238342285,1.234455238342285,1,0,3.453,0,40,1,4.314,72,0,7,13,7,1,2,22,6,15,4,4,16,18,8,10,11,20,17,right
4790,51,Behaviour_MultipleSources,2023-11-15_09-19-17,41,28:09.8,1,,,2,0,4.061,0,41,0,4.086,72,0,6,13,10,11,8,28,12,16,6,18,3,10,11,20,17,1,17,right
